source,titre,prix,quartier,chambres,salles_de_bain,surface_m2,meuble,vue_mer,neuf,lien,surface_estimee,quartier_score
expat,Magnifique Duplex a louer aux Mamelles,800000.0,Mamelles,4.0,4.0,180.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/magnifique-duplex-a-louer-aux-mamelles-6546592,1,622633.1707317074
expat,Magnifique F3 a louer,800000.0,Ouakam,2.0,2.0,100.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/magnifique-f3-a-louer-6546578,1,740800.0
expat,F4 Haut Standing,1000000.0,Ouakam,3.0,3.0,140.0,0.0,0.0,1.0,https://www.expat-dakar.com/annonce/f4-haut-standing-6546557,1,740800.0
expat,Appartement Neuf et Spacieux à Vdn Mourtada,650000.0,VDN,3.0,3.0,140.0,0.0,0.0,1.0,https://www.expat-dakar.com/annonce/appartement-neuf-et-spacieux-a-vdn-mourtada-6546455,1,604847.2222222222
expat,Appartement neuf à louer à Mermoz El Tonn 3 chambres,900000.0,Mermoz,3.0,3.0,140.0,0.0,0.0,1.0,https://www.expat-dakar.com/annonce/appartement-neuf-a-louer-a-mermoz-el-tonn-3-chambres-6546333,1,1032668.5082872928
expat,Mermoz deux chambres salon à louer,400000.0,Sacré cœur,2.0,2.0,100.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/mermoz-deux-chambres-salon-a-louer-6545362,1,561458.3333333334
expat,Appartement aux Almadies,850000.0,Almadies,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-aux-almadies-6545819,1,1074463.5443349753
expat,Appartement 4 chambres 2 salon corniche Ouakan,2000000.0,Ouakam,4.0,4.0,180.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-4-chambres-2-salon-corniche-ouakan-6545741,1,740800.0
expat,Appartement de 2 chambres,300000.0,Nord foire,2.0,2.0,100.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-de-2-chambres-6545623,1,309941.17647058825
expat,Appartement à Louer à Saint-Louis,600000.0,Autre,2.0,2.0,100.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-a-louer-a-saint-louis-6545603,1,639511.9856115108
expat,Studio à louer à la cité LSS,185000.0,Parcelles Assainies,1.0,1.0,60.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/studio-a-louer-a-la-cite-lss-6318688,1,220357.14285714287
expat,Appartements Cité Djily Mbaye Diamalaye,450000.0,Autre,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartements-cite-djily-mbaye-diamalaye-6535933,1,639511.9856115108
expat,Appartements Haut standing Liberté 6 - 2 voies,725000.0,Liberte 6,3.0,3.0,140.0,0.0,0.0,1.0,https://www.expat-dakar.com/annonce/appartements-haut-standing-liberte-6-2-voies-6532281,1,449210.5263157895
expat,Villa de haut standing à louer aux Mamelles,1800000.0,Mamelles,7.0,7.0,300.0,0.0,0.0,1.0,https://www.expat-dakar.com/annonce/villa-de-haut-standing-a-louer-aux-mamelles-6396079,1,622633.1707317074
expat,Appartement à louer,400000.0,Hlm,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-a-louer-6544601,1,303214.28571428574
expat,Studio à Ouest Foire,210000.0,Ouest foire,1.0,1.0,60.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/studio-a-ouest-foire-6544661,1,317380.95238095237
expat,Bel appartement F4 a Sacré cœur derrière GOOD RED,425000.0,Sacré cœur,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/bel-appartement-f4-a-sacre-coeur-derriere-good-red-6544625,1,561458.3333333334
expat,Bel appartement sur la corniche  de Fann,2800000.0,Fann,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/bel-appartement-sur-la-corniche-de-fann-6403311,1,2078164.430379747
expat,Appartement meublé de type F2 à louer à Ngor almadies,850000.0,Almadies,1.0,1.0,60.0,1.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-meuble-de-type-f2-a-louer-a-ngor-almadies-6544239,1,1074463.5443349753
expat,APPARTEMENT À LOUER MAMELLES MONUMENT,280000.0,Mamelles,2.0,2.0,100.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-a-louer-mamelles-monument-6506907,1,622633.1707317074
expat,Appartement neuf,700000.0,Dakar,3.0,3.0,140.0,0.0,0.0,1.0,https://www.expat-dakar.com/annonce/appartement-neuf-6543743,1,801875.0
expat,Appartement F3 à louer Mamelles,275000.0,Mamelles,2.0,2.0,100.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-f3-a-louer-mamelles-6543716,1,622633.1707317074
expat,Appartements Triplexe Virage,1150000.0,Virage,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartements-triplexe-virage-6471979,1,1043505.8823529412
expat,Appartement RDC de standing à louer – Fann Résidence,1800000.0,Fann,3.0,3.0,140.0,0.0,0.0,1.0,https://www.expat-dakar.com/annonce/appartement-rdc-de-standing-a-louer-fann-residence-6539769,1,2078164.430379747
expat,Appartement spacieux à Golf,200000.0,Autre,2.0,2.0,100.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-spacieux-a-golf-6540754,1,639511.9856115108
expat,Appartement spécieux et de standing à louer,932400.0,Ngor,3.0,3.0,140.0,0.0,0.0,1.0,https://www.expat-dakar.com/annonce/appartement-specieux-et-de-standing-a-louer-6528025,1,799681.1320754717
expat,Appartements à Louer - Ouakam,300000.0,Ouakam,2.0,2.0,100.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartements-a-louer-ouakam-6543268,1,740800.0
expat,Appartement Triplex à louer au Virage,1200000.0,Virage,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-triplex-a-louer-au-virage-6543236,1,1043505.8823529412
expat,Appartements neufs à louer aux Almadies,1500000.0,Almadies,3.0,3.0,140.0,0.0,0.0,1.0,https://www.expat-dakar.com/annonce/appartements-neufs-a-louer-aux-almadies-6543251,1,1074463.5443349753
expat,Superbe F3 à louer au Point E,1200000.0,Point e,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/superbe-f3-a-louer-au-point-e-6434735,1,1134739.1304347827
expat,Appartement F4 meublé à louer aux Almadies,2000000.0,Almadies,3.0,3.0,140.0,1.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-f4-meuble-a-louer-aux-almadies-6480230,1,1074463.5443349753
expat,Appartement à louer a Mermoz,600000.0,Mermoz,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-a-louer-a-mermoz-6456972,1,1032668.5082872928
expat,F4 cité keur gorgui,700000.0,Cité keur gorgui,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/f4-cite-keur-gorgui-6542910,1,740577.7777777778
expat,Duplex vue mer virage,2000000.0,Virage,3.0,3.0,140.0,0.0,1.0,0.0,https://www.expat-dakar.com/annonce/duplex-vue-mer-virage-6284030,1,1043505.8823529412
expat,À louer un appart RDC aux mamelles,500000.0,Mamelles,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/a-louer-un-appart-rdc-aux-mamelles-6529364,1,622633.1707317074
expat,Appartement Meublé à louer,350000.0,Zac Mbao,2.0,2.0,100.0,1.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-meuble-a-louer-6541980,1,185714.2857142857
expat,Appartement à louer pres du lycee Mermoz,320000.0,Ouakam,2.0,2.0,100.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-a-louer-pres-du-lycee-mermoz-6535851,1,740800.0
expat,Almadie Magnifiques à appartement vue sur mer,1700000.0,Almadies,3.0,3.0,140.0,0.0,1.0,0.0,https://www.expat-dakar.com/annonce/almadie-magnifiques-a-appartement-vue-sur-mer-6276454,1,1074463.5443349753
expat,Appartement penthouse F5 à louer au point e,3000000.0,Point e,4.0,4.0,180.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-penthouse-f5-a-louer-au-point-e-6541994,1,1134739.1304347827
expat,Corniche fan résidence 4 chambres 2 em étage,2800000.0,Fann,4.0,4.0,180.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/corniche-fan-residence-4-chambres-2-em-etage-6532981,1,2078164.430379747
expat,Bel appartement a louer a Sicap Dieupeul,550000.0,Autre,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/bel-appartement-a-louer-a-sicap-dieupeul-6535824,1,639511.9856115108
expat,Bel appartement à louer,900000.0,Mermoz,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/bel-appartement-a-louer-6541675,1,1032668.5082872928
expat,Appartement F5 à louer aux Almadies,1200000.0,Almadies,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-f5-a-louer-aux-almadies-6511199,1,1074463.5443349753
expat,Appartements à louer aux Almadies,1500000.0,Almadies,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartements-a-louer-aux-almadies-6507451,1,1074463.5443349753
expat,Magasin à louer,400000.0,Almadies 2,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/magasin-a-louer-6541548,1,362500.0
expat,Appartement F3 à louer à la cité Biagui Yoff virage,300000.0,Yoff,2.0,2.0,100.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-f3-a-louer-a-la-cite-biagui-yoff-virage-6528677,1,528798.4732824428
expat,Ref_2893_PL Bel appartement à louer à Mermoz,2500000.0,Mermoz,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/ref-2893-pl-bel-appartement-a-louer-a-mermoz-6541077,1,1032668.5082872928
expat,Propriété commerciale à Sipres (bordure de route),466000.0,VDN,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/propriete-commerciale-a-sipres-bordure-de-route-6540949,1,604847.2222222222
expat,Ref_2891_SEY Appartement à louer au Point E,1000000.0,Point e,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/ref-2891-sey-appartement-a-louer-au-point-e-6535054,1,1134739.1304347827
expat,Penthouss 5 chambres louer à fan hock vue mer,3000000.0,Fann Hock,5.0,5.0,220.0,0.0,1.0,0.0,https://www.expat-dakar.com/annonce/penthouss-5-chambres-louer-a-fan-hock-vue-mer-6540738,1,1711111.111111111
expat,Studio spacieux aux Parcelles Assainies (unité 8),185000.0,Parcelles Assainies,1.0,1.0,60.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/studio-spacieux-aux-parcelles-assainies-unite-8-6540745,1,220357.14285714287
expat,Appartement à louer vue sur mer,1500000.0,Corniche,4.0,4.0,180.0,0.0,1.0,0.0,https://www.expat-dakar.com/annonce/appartement-a-louer-vue-sur-mer-6485113,1,1858333.3333333333
expat,Appartement  à louer à Hann Marinass,900000.0,Hann marinas,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-a-louer-a-hann-marinass-6540062,1,487500.0
expat,APPARTEMENT à LOUER à YOFF BIAGUI,500000.0,Yoff,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-a-louer-a-yoff-biagui-6540040,1,528798.4732824428
expat,Appartement de 04 chambres + salon à Mermoz,750000.0,Mermoz,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-de-04-chambres-salon-a-mermoz-6540086,1,1032668.5082872928
expat,Lumineux F3 vue mer Waterfront,1500000.0,Mermoz,2.0,2.0,100.0,0.0,1.0,0.0,https://www.expat-dakar.com/annonce/lumineux-f3-vue-mer-waterfront-6476943,1,1032668.5082872928
expat,Appertement à louer à la cité ataya,550000.0,Cite Mixta,4.0,4.0,180.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appertement-a-louer-a-la-cite-ataya-6540026,1,352000.0
expat,VILLA R+1 A MBAO VILLENEUVE,500000.0,Mbao,3.0,3.0,140.0,0.0,0.0,1.0,https://www.expat-dakar.com/annonce/villa-r1-a-mbao-villeneuve-6538294,1,247775.0
expat,🌟 APPARTEMENT F4 HAUT STANDING – ALMADIES 🌟,750000.0,Almadies,3.0,3.0,140.0,0.0,0.0,1.0,https://www.expat-dakar.com/annonce/appartement-f4-haut-standing-almadies-6540003,1,1074463.5443349753
expat,Appartement aux hlm grand yoff,280000.0,Hlm grand yoff,2.0,2.0,100.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-aux-hlm-grand-yoff-6539975,1,223333.33333333334
expat,Appartement à ouest foire,350000.0,Ouest foire,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-a-ouest-foire-6539959,1,317380.95238095237
expat,APPARTEMENT F3 - MERMOZ SOTRAC,500000.0,Mermoz,2.0,2.0,100.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-f3-mermoz-sotrac-6539926,1,1032668.5082872928
expat,Ref_2706_GL F4 avec une vue dégagée à louer aux Almadies,1300000.0,Almadies,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/ref-2706-gl-f4-avec-une-vue-degagee-a-louer-aux-almadies-6538356,1,1074463.5443349753
expat,Appartement F3 a louer Mamelles,500000.0,Mamelles,2.0,2.0,100.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-f3-a-louer-mamelles-6530695,1,622633.1707317074
expat,APPAT F4 A LOUER MAMELLES,500000.0,Mamelles,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appat-f4-a-louer-mamelles-6539415,1,622633.1707317074
expat,Appartement F3 à louer au point e,850000.0,Point e,2.0,2.0,100.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-f3-a-louer-au-point-e-6539310,1,1134739.1304347827
expat,Appartement à Scat Urbam coté Koromak Faye,300000.0,Grand Yoff,2.0,2.0,100.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-a-scat-urbam-cote-koromak-faye-6530595,1,238000.0
expat,APPARTEMENT SACRÉ COEUR 3,450000.0,Sacré cœur,4.0,4.0,180.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-sacre-coeur-3-6539163,1,561458.3333333334
expat,APPARTEMENT GRAND STANDING À LOUER ALMADIES,1000000.0,Almadies,3.0,3.0,140.0,0.0,0.0,1.0,https://www.expat-dakar.com/annonce/appartement-grand-standing-a-louer-almadies-6512262,1,1074463.5443349753
expat,Appartement Sipres VDN,280000.0,VDN,2.0,2.0,100.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-sipres-vdn-6512292,1,604847.2222222222
expat,F4 Haut Standing aux Almadies,1000000.0,Sicap foire,3.0,3.0,140.0,0.0,0.0,1.0,https://www.expat-dakar.com/annonce/f4-haut-standing-aux-almadies-6538145,1,412647.0588235294
expat,Appartement grand standing à louer à Fann Résidence,2000000.0,Fann,3.0,3.0,140.0,0.0,0.0,1.0,https://www.expat-dakar.com/annonce/appartement-grand-standing-a-louer-a-fann-residence-6394915,1,2078164.430379747
expat,Appartement à louer Dakar Yoff,350000.0,Yoff,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-a-louer-dakar-yoff-6538482,1,528798.4732824428
expat,Appartement neuf de 3 chambres à louer – 2ᵉ étage,650000.0,Liberte 6 extension,3.0,3.0,140.0,0.0,0.0,1.0,https://www.expat-dakar.com/annonce/appartement-neuf-de-3-chambres-a-louer-2-etage-6538396,1,508500.0
expat,Appartement à louer sur Mermoz,1600000.0,Mermoz,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-a-louer-sur-mermoz-6538394,1,1032668.5082872928
expat,Appartement à louer à Mermoz,1500000.0,Mermoz,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-a-louer-a-mermoz-6538377,1,1032668.5082872928
expat,Ref_2849_PL  Appartement à louer à Dakar plateau,1000000.0,Plateau,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/ref-2849-pl-appartement-a-louer-a-dakar-plateau-6508353,1,1921323.5294117648
expat,Appartements à louer au Virage,1500000.0,Virage,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartements-a-louer-au-virage-6538348,1,1043505.8823529412
expat,Appartement à louer aux mamelles,250000.0,Mamelles,2.0,2.0,100.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-a-louer-aux-mamelles-6535874,1,622633.1707317074
expat,Bel appartement neuf aux Almadies Socabeg,425000.0,Almadies,2.0,2.0,100.0,0.0,0.0,1.0,https://www.expat-dakar.com/annonce/bel-appartement-neuf-aux-almadies-socabeg-6538219,1,1074463.5443349753
expat,APPARTEMENT F3 A LOUER EN CENTRE VILLE,1000000.0,Plateau,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-f3-a-louer-en-centre-ville-6519337,1,1921323.5294117648
expat,Appartement à louer à la cité Mixa,230000.0,Cite Mixta,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-a-louer-a-la-cite-mixa-6445621,1,352000.0
expat,Appartement 03 chambres + salon à Sacré Cœur 3,400000.0,Sacré cœur,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-03-chambres-salon-a-sacre-coeur-3-6538005,1,561458.3333333334
expat,A LOUER UN APPT DE 04 CH SALON,450000.0,Cité keur gorgui,4.0,4.0,180.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/a-louer-un-appt-de-04-ch-salon-6537957,1,740577.7777777778
expat,Appartement F5 à louer aux almadies route du King Fahd,2000000.0,Almadies,4.0,4.0,180.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-f5-a-louer-aux-almadies-route-du-king-fahd-6429923,1,1074463.5443349753
expat,Somptueux studio F2 séparé haut standing à louer à Fass,265000.0,Fass,1.0,1.0,60.0,0.0,0.0,1.0,https://www.expat-dakar.com/annonce/somptueux-studio-f2-separe-haut-standing-a-louer-a-fass-6536762,1,274285.71428571426
expat,À louer 2 apparts aux Mamelles,375000.0,Mamelles,2.0,2.0,100.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/a-louer-2-apparts-aux-mamelles-6537578,1,622633.1707317074
expat,Apparemment à louer a fan résidence 4 chambres,3300000.0,Fann,4.0,4.0,180.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/apparemment-a-louer-a-fan-residence-4-chambres-6341819,1,2078164.430379747
expat,Appartement F6 terrasse privé à Louer Fann Residence,2500000.0,Fann,4.0,4.0,180.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-f6-terrasse-prive-a-louer-fann-residence-6537226,1,2078164.430379747
expat,"Appartement meublé à louer, longue durée",1100000.0,Point e,3.0,3.0,140.0,1.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-meuble-a-louer-longue-duree-6537155,1,1134739.1304347827
expat,Appartements à louer  aux Maristes,325000.0,Hann maristes,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartements-a-louer-aux-maristes-6492127,1,354151.724137931
expat,APPARTEMENT F4 VUE SUR MER AUX ALMADIES,1400000.0,Almadies,3.0,3.0,140.0,0.0,1.0,0.0,https://www.expat-dakar.com/annonce/appartement-f4-vue-sur-mer-aux-almadies-5950261,1,1074463.5443349753
expat,Corniche appartement à louer a fan résidence,3000000.0,Fann,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/corniche-appartement-a-louer-a-fan-residence-6307453,1,2078164.430379747
expat,Magnifique duplex vue mer corniche Almadies,2300000.0,Almadies,3.0,3.0,140.0,0.0,1.0,0.0,https://www.expat-dakar.com/annonce/magnifique-duplex-vue-mer-corniche-almadies-6536810,1,1074463.5443349753
expat,Appartement  F4 à louer Aux Mamelles,850000.0,Mamelles,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-f4-a-louer-aux-mamelles-6536706,1,622633.1707317074
expat,Joli appartement en ville,500000.0,Plateau,2.0,2.0,100.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/joli-appartement-en-ville-6530560,1,1921323.5294117648
expat,Appartement spacieux de 4 chambres à louer – 2ᵉ étage,850000.0,Sacré cœur,4.0,4.0,180.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-spacieux-de-4-chambres-a-louer-2-etage-6521158,1,561458.3333333334
expat,Appartement de 2 chambres salon à Keur Ndiaye Lo,160000.0,Autre,2.0,2.0,100.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-de-2-chambres-salon-a-keur-ndiaye-lo-6326124,1,639511.9856115108
expat,Studio à louer – Ouest Foire,270000.0,Ouest foire,1.0,1.0,60.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/studio-a-louer-ouest-foire-6439726,1,317380.95238095237
expat,Appartement à louer aux Almadies Zone de recasement,750000.0,Almadies,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-a-louer-aux-almadies-zone-de-recasement-6536644,1,1074463.5443349753
expat,Superbe appartement F4 semi équipée a louer wakam,400000.0,Ouakam,4.0,4.0,180.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/superbe-appartement-f4-semi-equipee-a-louer-wakam-6522211,1,740800.0
expat,Appartement F3 / 2 chambres salon à louer,600000.0,Cité keur gorgui,2.0,2.0,100.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-f3-2-chambres-salon-a-louer-6535551,1,740577.7777777778
expat,Très beau F3 meublé au Point E,1200000.0,Point e,2.0,2.0,100.0,1.0,0.0,0.0,https://www.expat-dakar.com/annonce/tres-beau-f3-meuble-au-point-e-6536524,1,1134739.1304347827
expat,Appartement à louer aux Almadies,600000.0,Almadies,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-a-louer-aux-almadies-6536519,1,1074463.5443349753
expat,Très bel appartement meublé au Plateau,850000.0,Plateau,2.0,2.0,100.0,1.0,0.0,0.0,https://www.expat-dakar.com/annonce/tres-bel-appartement-meuble-au-plateau-6536518,1,1921323.5294117648
expat,Appartement à louer à Mermoz derrière Elton,900000.0,Mermoz,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-a-louer-a-mermoz-derriere-elton-5517557,1,1032668.5082872928
expat,Appartement à louer au Virage,550000.0,Virage,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-a-louer-au-virage-6536396,1,1043505.8823529412
expat,Appartement à louer Dakar Virage,700000.0,Virage,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-a-louer-dakar-virage-6536021,1,1043505.8823529412
expat,Sacré cœur 3 appartements à louer derrière pape diob,650000.0,Sacré cœur,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/sacre-coeur-3-appartements-a-louer-derriere-pape-diob-6370206,1,561458.3333333334
expat,Appartement F4 dans un immeuble de grand standing,650000.0,Mamelles,3.0,3.0,140.0,0.0,0.0,1.0,https://www.expat-dakar.com/annonce/appartement-f4-dans-un-immeuble-de-grand-standing-6429788,1,622633.1707317074
expat,Superbe appartements de Type F4 et F3 à louer,650000.0,Cité keur gorgui,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/superbe-appartements-de-type-f4-et-f3-a-louer-6498561,1,740577.7777777778
expat,Appartement à louer,300000.0,Ngor,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-a-louer-6514811,1,799681.1320754717
expat,Bon standing fonctionnel bien situé 3 chambres,350000.0,Mamelles,3.0,3.0,140.0,0.0,0.0,1.0,https://www.expat-dakar.com/annonce/bon-standing-fonctionnel-bien-situe-3-chambres-6534570,1,622633.1707317074
expat,Appartement 3 chambres salon Mamelles Extension,400000.0,Mamelles,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-3-chambres-salon-mamelles-extension-6535910,1,622633.1707317074
expat,Appartement 2 chambres salon Mamelles Extension,300000.0,Mamelles,2.0,2.0,100.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-2-chambres-salon-mamelles-extension-6535907,1,622633.1707317074
expat,F3 A LOUER AUX ALMADIES SUR LA ROUTE DU KING FAHD,1500000.0,Almadies,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/f3-a-louer-aux-almadies-sur-la-route-du-king-fahd-6298794,1,1074463.5443349753
expat,Appartement à louer au Virage,750000.0,Virage,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-a-louer-au-virage-6535764,1,1043505.8823529412
expat,Appartement neuf haut standing à louer – Fann Mermoz,1500000.0,Fann,3.0,3.0,140.0,0.0,0.0,1.0,https://www.expat-dakar.com/annonce/appartement-neuf-haut-standing-a-louer-fann-mermoz-6535736,1,2078164.430379747
expat,Appartement à louer au Point E,1100000.0,Point e,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-a-louer-au-point-e-6535727,1,1134739.1304347827
expat,STUDIO NEUF À LOUER,185000.0,Liberte 6,1.0,1.0,60.0,0.0,0.0,1.0,https://www.expat-dakar.com/annonce/studio-neuf-a-louer-6308648,1,449210.5263157895
expat,Studios à louer ouest foire,180000.0,Ouest foire,1.0,1.0,60.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/studios-a-louer-ouest-foire-6535304,1,317380.95238095237
expat,APPARTEMENT DE 2 CHAMBRES SALON A LOUER,650000.0,Cité keur gorgui,2.0,2.0,100.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-de-2-chambres-salon-a-louer-6523727,1,740577.7777777778
expat,"Appartement F4 – Mamelles, Cité Mbackyou Faye",500000.0,Mamelles,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-f4-mamelles-cite-mbackyou-faye-6535354,1,622633.1707317074
expat,Appartement F4 à louer au Point E,1350000.0,Point e,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/appartement-f4-a-louer-au-point-e-6535249,1,1134739.1304347827
expat,Bel appartement vue mer ngor virage,1300000.0,Ngor,3.0,3.0,140.0,0.0,1.0,0.0,https://www.expat-dakar.com/annonce/bel-appartement-vue-mer-ngor-virage-6535245,1,799681.1320754717
expat,F3 A LOUER,160000.0,Zac Mbao,2.0,2.0,100.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/f3-a-louer-6525660,1,185714.2857142857
expat,Plateaux De Bureaux à Louer Avenue Bourguiba,2000000.0,Autre,6.0,6.0,260.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/plateaux-de-bureaux-a-louer-avenue-bourguiba-6535196,1,639511.9856115108
expat,STUDIO A LOUER,150000.0,VDN,1.0,1.0,60.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/studio-a-louer-6482431,1,604847.2222222222
expat,Ref_2881_PL Plateaux de Bureau à louer sur la VDN,1760000.0,VDN,3.0,3.0,140.0,0.0,0.0,0.0,https://www.expat-dakar.com/annonce/ref-2881-pl-plateaux-de-bureau-a-louer-sur-la-vdn-6522869,1,604847.2222222222
